 time            time            v(net1)        
 1.62784000e-08  1.62784000e-08  1.72800000e-01 
 1.63184000e-08  1.63184000e-08  1.72799338e-01 
 1.63584000e-08  1.63584000e-08  1.72798623e-01 
 1.63984000e-08  1.63984000e-08  1.72797847e-01 
 1.64384000e-08  1.64384000e-08  1.72796995e-01 
 1.64784000e-08  1.64784000e-08  1.72795815e-01 
 1.65184000e-08  1.65184000e-08  1.72794795e-01 
 1.65584000e-08  1.65584000e-08  1.72793693e-01 
 1.65984000e-08  1.65984000e-08  1.72792377e-01 
 1.66384000e-08  1.66384000e-08  1.72790822e-01 
 1.66784000e-08  1.66784000e-08  1.72789034e-01 
 1.67184000e-08  1.67184000e-08  1.72787064e-01 
 1.67584000e-08  1.67584000e-08  1.72785104e-01 
 1.67984000e-08  1.67984000e-08  1.72783735e-01 
 1.68384000e-08  1.68384000e-08  1.72784540e-01 
 1.68784000e-08  1.68784000e-08  1.72791930e-01 
 1.69184000e-08  1.69184000e-08  1.72820122e-01 
 1.69584000e-08  1.69584000e-08  1.72932108e-01 
 1.69984000e-08  1.69984000e-08  1.73830705e-01 
 1.70384000e-08  1.70384000e-08  1.76396604e-01 
 1.70784000e-08  1.70784000e-08  1.76413987e-01 
 1.71184000e-08  1.71184000e-08  1.71911470e-01 
 1.71584000e-08  1.71584000e-08  1.64457518e-01 
 1.71984000e-08  1.71984000e-08  1.66473187e-01 
 1.72384000e-08  1.72384000e-08  1.70868616e-01 
 1.72784000e-08  1.72784000e-08  1.72696512e-01 
 1.73184000e-08  1.73184000e-08  1.72983941e-01 
 1.73584000e-08  1.73584000e-08  1.72894973e-01 
 1.73984000e-08  1.73984000e-08  1.72831795e-01 
 1.74384000e-08  1.74384000e-08  1.72817023e-01 
 1.74784000e-08  1.74784000e-08  1.72817154e-01 
 1.75184000e-08  1.75184000e-08  1.72818113e-01 
 1.75584000e-08  1.75584000e-08  1.72818039e-01 
 1.75984000e-08  1.75984000e-08  1.72817544e-01 
 1.76384000e-08  1.76384000e-08  1.72817004e-01 
 1.76784000e-08  1.76784000e-08  1.72816496e-01 
 1.77184000e-08  1.77184000e-08  1.72816012e-01 
 1.77584000e-08  1.77584000e-08  1.72815545e-01 
 1.77984000e-08  1.77984000e-08  1.72815089e-01 
 1.78384000e-08  1.78384000e-08  1.72814644e-01 
 1.78784000e-08  1.78784000e-08  1.72814210e-01 
 1.79184000e-08  1.79184000e-08  1.72813784e-01 
 1.79584000e-08  1.79584000e-08  1.72813366e-01 
 1.79984000e-08  1.79984000e-08  1.72812955e-01 
 1.80384000e-08  1.80384000e-08  1.72812551e-01 
 1.80784000e-08  1.80784000e-08  1.72812152e-01 
 1.81184000e-08  1.81184000e-08  1.72811758e-01 
 1.81584000e-08  1.81584000e-08  1.72811368e-01 
 1.81984000e-08  1.81984000e-08  1.72810981e-01 
 1.82384000e-08  1.82384000e-08  1.72810597e-01 
 1.82784000e-08  1.82784000e-08  1.72810215e-01 
 1.83184000e-08  1.83184000e-08  1.72809836e-01 
 1.83584000e-08  1.83584000e-08  1.72809457e-01 
 1.83984000e-08  1.83984000e-08  1.72809078e-01 
 1.84384000e-08  1.84384000e-08  1.72808700e-01 
 1.84784000e-08  1.84784000e-08  1.72808320e-01 
 1.85184000e-08  1.85184000e-08  1.72807940e-01 
 1.85584000e-08  1.85584000e-08  1.72807557e-01 
 1.85984000e-08  1.85984000e-08  1.72807172e-01 
 1.86384000e-08  1.86384000e-08  1.72806782e-01 
 1.86784000e-08  1.86784000e-08  1.72806389e-01 
 1.87184000e-08  1.87184000e-08  1.72805990e-01 
 1.87584000e-08  1.87584000e-08  1.72805584e-01 
 1.87984000e-08  1.87984000e-08  1.72805171e-01 
 1.88384000e-08  1.88384000e-08  1.72804748e-01 
 1.88784000e-08  1.88784000e-08  1.72804316e-01 
 1.89184000e-08  1.89184000e-08  1.72803871e-01 
 1.89584000e-08  1.89584000e-08  1.72803411e-01 
 1.89984000e-08  1.89984000e-08  1.72802936e-01 
 1.90384000e-08  1.90384000e-08  1.72802442e-01 
 1.90784000e-08  1.90784000e-08  1.72801925e-01 
