 time            time            v(net3)        
 1.61499628e-08  1.61499628e-08  1.58472514e-01 
 1.61899628e-08  1.61899628e-08  1.61401605e-01 
 1.62299628e-08  1.62299628e-08  1.66877905e-01 
 1.62699628e-08  1.62699628e-08  2.42278599e-01 
 1.62749628e-08  1.62749628e-08  2.38239578e-01 
 1.62849628e-08  1.62849628e-08  1.67434346e-01 
 1.63049628e-08  1.63049628e-08  5.07953469e-02 
 1.63395878e-08  1.63395878e-08 -3.42809371e-02 
 1.63795878e-08  1.63795878e-08 -6.46976426e-02 
 1.64195878e-08  1.64195878e-08 -7.18777067e-02 
 1.64595878e-08  1.64595878e-08 -7.10015700e-02 
 1.64995878e-08  1.64995878e-08 -6.74910804e-02 
 1.65395878e-08  1.65395878e-08 -6.32909208e-02 
 1.65795878e-08  1.65795878e-08 -5.90123040e-02 
 1.66195878e-08  1.66195878e-08 -5.48245853e-02 
 1.66595878e-08  1.66595878e-08 -5.07629208e-02 
 1.66995878e-08  1.66995878e-08 -4.68231894e-02 
 1.67395878e-08  1.67395878e-08 -4.29912345e-02 
 1.67795878e-08  1.67795878e-08 -3.92519701e-02 
 1.68195878e-08  1.68195878e-08 -3.55919368e-02 
 1.68595878e-08  1.68595878e-08 -3.19997285e-02 
 1.68995878e-08  1.68995878e-08 -2.84658022e-02 
 1.69395878e-08  1.69395878e-08 -2.49821637e-02 
 1.69795878e-08  1.69795878e-08 -2.15420754e-02 
 1.70195878e-08  1.70195878e-08 -1.81398187e-02 
 1.70595878e-08  1.70595878e-08 -1.47705081e-02 
 1.70995878e-08  1.70995878e-08 -1.14299482e-02 
 1.71395878e-08  1.71395878e-08 -8.11452135e-03 
 1.71795878e-08  1.71795878e-08 -4.82109968e-03 
 1.72195878e-08  1.72195878e-08 -1.54697341e-03 
 1.72595878e-08  1.72595878e-08  1.71020846e-03 
 1.72995878e-08  1.72995878e-08  4.95248859e-03 
 1.73395878e-08  1.73395878e-08  8.18164520e-03 
 1.73795878e-08  1.73795878e-08  1.13992304e-02 
 1.74195878e-08  1.74195878e-08  1.46066029e-02 
 1.74595878e-08  1.74595878e-08  1.78049550e-02 
 1.74995878e-08  1.74995878e-08  2.09953348e-02 
 1.75395878e-08  1.75395878e-08  2.41786641e-02 
 1.75795878e-08  1.75795878e-08  2.73557519e-02 
 1.76195878e-08  1.76195878e-08  3.05273055e-02 
 1.76595878e-08  1.76595878e-08  3.36939384e-02 
 1.76995878e-08  1.76995878e-08  3.68563692e-02 
 1.77395878e-08  1.77395878e-08  4.00150453e-02 
 1.77795878e-08  1.77795878e-08  4.31701848e-02 
 1.78195878e-08  1.78195878e-08  4.63220358e-02 
 1.78595878e-08  1.78595878e-08  4.94708321e-02 
 1.78995878e-08  1.78995878e-08  5.26167640e-02 
 1.79395878e-08  1.79395878e-08  5.57599751e-02 
 1.79795878e-08  1.79795878e-08  5.89005653e-02 
 1.80195878e-08  1.80195878e-08  6.20385947e-02 
 1.80595878e-08  1.80595878e-08  6.51740845e-02 
 1.80995878e-08  1.80995878e-08  6.83070181e-02 
 1.81395878e-08  1.81395878e-08  7.14373400e-02 
 1.81795878e-08  1.81795878e-08  7.45649549e-02 
 1.82195878e-08  1.82195878e-08  7.76897251e-02 
 1.82595878e-08  1.82595878e-08  8.08114675e-02 
 1.82995878e-08  1.82995878e-08  8.39299506e-02 
 1.83395878e-08  1.83395878e-08  8.70448899e-02 
 1.83795878e-08  1.83795878e-08  9.01559432e-02 
 1.84195878e-08  1.84195878e-08  9.32627050e-02 
 1.84595878e-08  1.84595878e-08  9.63646998e-02 
 1.84995878e-08  1.84995878e-08  9.94613749e-02 
 1.85395878e-08  1.85395878e-08  1.02552091e-01 
 1.85795878e-08  1.85795878e-08  1.05636116e-01 
